,GPM_0,OPM_0,OPER_MARGIN_VALUE,PM_0,ROA_0,ROI_0,ROE_VALUE,ROC_0,ROCE_0,EV_1_VALUE,EV_2_VALUE,EBIT_DEFAULT,EBIT_VALUE,EBIT_VALUE_0,EBITDA_DEFAULT,EBITDA_VALUE,EBITDA_VALUE_0,EV_1_EBITDA_VALUE,EV_2_EBITDA_VALUE,EV_1_EBITDA_VALUE_0,EV_2_EBITDA_VALUE_0,EV_1_EBITDA_DEFAULT,EV_2_EBITDA_DEFAULT,EPS_VALUE,DPS_VALUE,DPS_00,DPS_02,DPS_03,DPS_10,DPS_12,DPS_13,DPS_20,DPS_22,DPS_23,PE_1_VALUE,PE_2_0_VALUE,PE_2_1_VALUE,PE_00,PE_01,PE_02,RR_0,RR_2,RR_3,DY_1_VALUE,DY_2_VALUE,DY_2_VALUE_00,DY_2_VALUE_02,DY_2_VALUE_03,DY_2_VALUE_04,DY_2_VALUE_06,DY_2_VALUE_07,DY_2_VALUE_08,DY_2_VALUE_10,DY_2_VALUE_11,DY_0,DY_0_00,DY_0_02,DY_0_03,DY_0_04,DY_0_06,DY_0_07,DY_0_08,DY_0_10,DY_0_11,Div_VALUE,Div_VALUE_1,Div_VALUE_2,PSD_0,MCAP_VALUE,BV_0,MB_0,MVPS_0,MVPS_PRICE_0,BVPS_0,SGR_0,SGR_2,SGR_3,RD_VALUE,Cur_R_VALUE,QR_1_VALUE,QR_2_VALUE,QR_VALUE,Cas_R_VALUE,NWC_VALUE,NWC_TA_VALUE,IM_VALUE,DE_VALUE,DE_VALUE_0,NE_VALUE_0,DE_DEFAULT,NE_DEFAULT,DR_VALUE,ER_VALUE,DER_VALUE,EM_VALUE,FE_VALUE,LTDR_VALUE,TIE_VALUE,CC_VALUE,DSCR_VALUE,EQUITY_MULTIPLIER,Tax_VALUE,FCF_0_VALUE,FCF_1_VALUE,FCF_2_VALUE,FCF_3_VALUE,FCF_DEFAULT,IT_VALUE,DSI_VALUE,RT_VALUE,DSR_VALUE,TOT_ASSET_TURNOVER,TATO_VALUE,CI_VALUE,FAT_VALUE,NWCT_VALUE,Open,High,Low,Close,Adj Close,Volume
FE_VALUE,-0.7752004225440188,0.27387906715523586,-0.328113253484216,0.3383007665895777,0.14955822026188575,0.23201774342334114,0.23201774342334103,0.2176465264342571,0.05360629487568729,0.8342924069705644,0.8549811760461655,0.3504640691417318,-0.5985001364551443,0.3901736388401358,-0.5544867607512357,-0.5275481872818066,-0.5429533074685099,-0.5267591068645969,-0.560641204607933,-0.6371882832956162,-0.6692945991043576,-0.6380893007083916,-0.6960707759384774,0.4499317680304791,0.2578094774427666,-0.5952414111884535,-0.4539200342053715,-0.45472981933170487,-0.5971302838801826,-0.4578524118786801,-0.458639733457358,-0.5968741527032517,-0.4586388894610816,-0.4594138460175616,-0.11254493200318957,-0.12244637494574678,-0.11935107457445242,-0.09720055346198458,-0.10423145679782797,-0.10731962922200912,0.5561061082948583,0.7851460561221337,0.8415181637108176,-0.07902822806876551,0.33376317928314153,-0.498821429517361,-0.04554896584890652,-0.04827106755020256,-0.5008555864008006,-0.050900565855214276,-0.05361392036233711,-0.5009934860878628,-0.05361111426701116,-0.05631790312890476,0.33494349543703694,-0.4918512415115619,-0.0382259956715381,-0.0409452692662319,-0.49386762419617053,-0.0434774731764363,-0.04618834451121118,-0.49400443182320697,-0.04618554249710025,-0.04888977430775743,-0.5903185032750187,-0.4469005019639345,-0.4477195129857003,0.5698902015435675,0.8205269270115901,0.9647556216552047,0.6710161438243516,0.8136877430656533,0.4473395986472658,0.9603057360872714,0.4389391058552124,0.23767178055118582,0.2397019352984282,0.2640463631705972,-0.9418782208035494,-0.9424579430371295,-0.9468893706975228,0.5437135274199694,-0.6794078721825829,0.8786663908079546,-0.9939081564073676,0.060684840807538346,-0.5544644006548016,-0.6527975281846179,0.6139748406290269,-0.6973803166344742,0.5956875432296406,0.47385381595678444,-0.9657168270275696,0.5688740859905412,0.9691890859357356,1.0,0.6110881161909817,-0.6471542235180417,-0.47305721008779683,0.17417191828141995,0.9691890859357354,-0.292656045689211,0.11324013187862887,0.37050205088560245,0.5047390007612954,0.546201310363623,0.5211045943365114,0.07701655922152419,-0.21830909526931316,-0.19420666574032955,0.32389580161833514,0.0011326487414037834,-0.133209231943166,0.19994357589473372,-0.23402040564279297,0.04349143303848821,0.8240994194724441,0.8288309907387451,0.8256728626104725,0.8306257448754953,0.8306257448754953,-0.10242574525089602
LTDR_VALUE,-0.23419822884748306,0.521381898844764,-0.22362795890170117,0.48148102585072794,0.20939843790944612,0.26841320231780624,0.26841320231780624,0.24417777488187772,0.19630717363211322,0.7811027622103193,0.7977086233280749,0.41491658899519457,-0.16164603107079975,0.4193961200330269,-0.1898442156602495,-0.3109595575432563,-0.15750854423116398,-0.15148803579894526,-0.18657248196795242,-0.5586514635706236,-0.636447699035318,-0.4636750829807303,-0.5753579907521752,0.44212637005585226,0.11953497399492576,-0.25566089567138583,-0.4468955790487104,-0.44579382885278207,-0.25921507753985945,-0.4516183990907538,-0.45050590109184524,-0.2586366860045058,-0.4505069652075925,-0.4493897845256484,-0.19950700464117618,-0.20336443956832,-0.20440710912135882,-0.1770352671122241,-0.18218662058877994,-0.18110240184955134,0.04816778101814198,0.6918854380622125,0.4757144315819386,0.3760812488663881,0.16428809129774574,-0.08563799684919901,-0.06197211370286187,-0.06214452877143328,-0.08825175775416093,-0.06721798582505838,-0.06738666322061325,-0.08789547446180726,-0.06738643109787863,-0.06755261446289135,0.16692991555917436,-0.07630113622690843,-0.044906879025465994,-0.04509430962657961,-0.07887307493016714,-0.05004329679195246,-0.05022747896081532,-0.07851577559370664,-0.050227232627144326,-0.05040939960776848,-0.24840274661508163,-0.43484575133322817,-0.4337581461008783,0.7037750764198563,0.7861942798175668,0.6809969641090204,0.7682719006905346,0.7880364263513041,0.7305556865620119,0.7015014989296606,0.2453804525359172,0.2742534758505534,0.2738755177960314,0.18014205007177614,-0.4472841264688436,-0.4447535385864008,-0.45706707200141,0.39100164825409556,-0.24699902886996367,0.6957656366323274,-0.5543655348400857,-0.270354933086388,-0.21365787124147997,-0.6913224083250459,0.2895647665634963,-0.673929936596021,0.16023759814422842,0.94859762064205,-0.6104339179439136,0.9686229660060459,0.6462116255532895,0.6110881161909817,1.0,-0.07574057047120766,0.033823583972304345,0.13109122832088257,0.646211625553289,-0.08576393205598933,-0.08465985808792234,0.2785125331774172,0.25672130044145447,0.34958841270800883,0.32909471043169897,0.08981808998686255,-0.19981128852533148,-0.15814709124988488,0.2940639014190498,0.04970085068838281,-0.0987420235083322,0.14708103348344054,-0.1423925033017277,-0.002180659282928791,0.7837726563753011,0.785731237173339,0.7858427524924977,0.7839386169012976,0.7839386169012976,-0.17998486594117405
TIE_VALUE,0.7306164263445787,0.2035083802288964,0.07800851588494226,0.06426288733386368,0.1923624403625724,0.12963845879331284,0.12963845879331296,0.13248558337989466,0.2942268854568922,-0.3156010043623359,-0.32705591805376455,0.08133363279128576,0.6445350074707189,0.031493782275330125,0.5038470323303229,0.3031097017420988,0.5306223444245658,0.35668311184428103,0.3666000790239089,0.25622464279899093,0.2331678403699585,0.2957979853225422,0.2830245914667058,-0.02140512025396589,-0.14529017641264894,0.4386199862612788,0.023113709916558686,0.02525003131593588,0.43806419522168694,0.024802943419138274,0.026922212199121786,0.4378192073038401,0.026920053802158103,0.02902809880323005,-0.2148109806728653,-0.20823221250679827,-0.2120386928184117,-0.213830873690663,-0.21106784904414944,-0.20721611359920217,-0.5485193091405741,-0.2959206803265507,-0.533952776855695,0.2420157089739847,-0.17705797367311812,0.4946755126033825,-0.19734616582373823,-0.19401358603917515,0.4949022017423375,-0.19499134182157504,-0.1916595393015677,0.4947775361100697,-0.19166293588610095,-0.1883347040303595,-0.17454426423771946,0.49161298125410213,-0.19122107634081856,-0.1879144340764665,0.4918507013530094,-0.1889136953682982,-0.18560797278116642,0.49172208287380204,-0.1856113421222755,-0.18230982627017356,0.4376222670534905,0.02404877862932457,0.026183537247030663,0.03407045940389547,-0.29496624335355043,-0.5715558292590879,-0.13907104875947698,-0.28526896539438906,0.09826725688771006,-0.54889479438799,-0.1937524310400788,0.12706115455306324,0.12403313933861844,-0.016501641255828904,0.6522932589028322,0.6503772156349391,0.6415664270694191,-0.19590266070864898,0.5154638826757945,-0.5338618097076526,0.6520073583881162,-0.3603323594348137,0.36759914563749624,0.2225465621206437,-0.4135735608052862,0.26830792121539326,-0.4627636464342516,0.07512446810450668,0.63029325592071,-0.01157697914551666,-0.6084896067520634,-0.6471542235180417,-0.07574057047120766,1.0,0.907258840858979,-0.02070648521528287,-0.6084896067520631,0.30688721135997404,-0.25297469771748243,-0.06445756991802964,-0.31340717120868816,-0.25864118976297124,-0.24898943909853918,0.1419655279379643,-0.0669425613709714,0.2466065345508053,-0.22033605231556735,0.21164047076185605,0.22084505409225633,-0.20052264680458784,0.2977416957895938,0.09398629979289146,-0.30171589355904366,-0.30819454895288023,-0.30110818032309916,-0.3084080949356305,-0.3084080949356305,-0.22039482917949568
CC_VALUE,0.5560261117909335,0.27961827234103176,0.03603534706844927,0.18672604901344617,0.18861385636651734,0.1515047746780875,0.15150477467808757,0.15175573901380504,0.21258157611824838,-0.14262431379646548,-0.16842895456400755,0.09483084928405026,0.39436779327028176,0.08463318547889809,0.2857017830302659,0.15056721002534865,0.3227025123272246,0.19441995288706138,0.20289430992696963,0.07129044982017164,0.0721883547835641,0.09793661322219761,0.10691110827121666,0.06363632246266251,-0.19765885733235425,0.2365113921759324,-0.0628190190405874,-0.06131053910543939,0.23587477152048553,-0.06201006181899661,-0.06051172007708086,0.23587594986624982,-0.06051324159219967,-0.05902067150964076,-0.15820134847490666,-0.15277929482138594,-0.15622854709046638,-0.1573777800500029,-0.15543379133997626,-0.15194083071998427,-0.393174206895481,-0.17316226411542407,-0.3785067613363736,0.2910488327440511,-0.25545609721260426,0.2884120656692955,-0.16730988208885167,-0.1652058569713302,0.2883884581524464,-0.16621035856545088,-0.16410555059183718,0.2884603850975359,-0.16410769217599025,-0.16200322192829736,-0.2527931397572365,0.2862688331998711,-0.1634577099039143,-0.1613696652313997,0.2862563457004488,-0.16237709145491158,-0.16028837653291597,0.28632358130611035,-0.16029050144274187,-0.1582025620750339,0.23598035873007214,-0.06198774324557523,-0.06047885696098272,0.08788289561086798,-0.13038364501464797,-0.38946576496554997,0.015055924746541108,-0.12463866352008947,0.0746888312251473,-0.3728395981964785,-0.0623831216266793,0.15025672398028667,0.14828118569185683,0.011540289028928891,0.4499800799690148,0.45299711180825164,0.44727126406966305,-0.07036690128141121,0.3022386488672231,-0.34570377127689544,0.46671768290708804,-0.2560762632122929,0.19811575351439095,0.06001199955943504,-0.216142911189551,0.08139524112208618,-0.27384219881237837,0.14361848892290907,0.44134200660244793,0.07909396275838725,-0.42063427422434807,-0.47305721008779683,0.033823583972304345,0.907258840858979,1.0,0.10778318936091084,-0.42063427422434774,0.1706570467742769,-0.2046316029830699,-0.015530509676493944,-0.12341752459871262,-0.12755827092880975,-0.1480115101740691,0.10661323761438464,-0.02860345943344632,0.15814462537973364,-0.12478939827476618,0.1487529311737234,0.14795375255834373,-0.12687151225678348,0.19272114816326327,0.07683141006570922,-0.133643794437511,-0.1400847573625049,-0.13243631599680636,-0.13910256519724265,-0.13910256519724265,-0.30982405900106036
DSCR_VALUE,-0.2772403977678248,0.1404775495500547,-0.727854980096457,0.01776789728129266,0.6179320404670624,0.6355029690948794,0.6355029690948794,0.6368101163120004,0.607040117789859,0.12255721698482405,0.10102725399851986,0.6167794957479438,-0.3043483596836487,0.684772802020752,-0.6557615591274626,-0.7095432980740346,-0.5987668985812884,-0.2357427057933216,-0.22203298436527494,-0.08328114350535828,-0.05683802610618989,-0.01075281080432559,0.02006785418642836,0.6109655726913017,0.28485750022715556,-0.6651571065108812,-0.6084239392486773,-0.6084449411894006,-0.6636122857267589,-0.6058576243264631,-0.6058817878703442,-0.662963967427532,-0.605881803196202,-0.6058899570568334,-0.4614778996152588,-0.46014871389814543,-0.46042358565896774,-0.46802028209291174,-0.46703087009377026,-0.46673686796967206,0.3679500352722994,-0.020792807276635808,0.02643236275860762,0.2585722820495158,0.2659662666681218,-0.6764503421179933,-0.5973852912596744,-0.5982096994604976,-0.6759664874683854,-0.5974085077296452,-0.5982174005854236,-0.6756816791268286,-0.5982165912518044,-0.5990030570494892,0.26379037615934775,-0.6775544387671222,-0.600202523157058,-0.600970183221404,-0.6770788230877002,-0.6002447686894987,-0.6009970827689737,-0.6767751736634829,-0.6009963302111258,-0.6017265983127901,-0.666098239548097,-0.61198613154634,-0.6119620018669159,0.41927604652660244,0.1100416663074772,0.14767569131646133,0.11277601801668381,0.10420760773093257,-0.12706983008709238,0.13707357073136867,0.7470370478538957,0.6341668054232523,0.6345615319319721,0.6786156486517358,-0.29343496085168225,-0.2877247041241812,-0.2839921205035787,0.5200126973953179,-0.3230454208479852,0.2270176496778198,-0.18296048758378264,0.1465435137309911,-0.24722718235326643,-0.10651471388901727,0.16836687663664876,-0.05017741553093346,0.09734148428067269,0.06818579980648128,-0.33975641914529614,0.10957237074987003,0.32722690175801505,0.17417191828141995,0.13109122832088257,-0.02070648521528287,0.10778318936091084,1.0,0.327226901758013,0.3166752423454621,-0.4737430872691123,0.6609599446336516,0.5635891488780247,0.18739721583637534,0.039335094105194965,0.6950428390360724,-0.6979648794663242,0.6446072445356871,-0.5280544727491063,0.6769518354480345,0.6800918095923293,-0.5887846764281205,0.6479856270233412,0.711021531442164,0.11563584947719552,0.11584811411894841,0.11558008279945096,0.11666305032077164,0.11666305032077164,-0.34787012522506133
EQUITY_MULTIPLIER,-0.7668276319759634,0.27985893724696415,-0.4610949834111082,0.2955253198117824,0.23346860519118925,0.3174680884386167,0.31746808843861657,0.3025727580799115,0.17626909781896077,0.8243337796081863,0.8336025152872689,0.4595086899932199,-0.6542615670755295,0.4968588581279649,-0.6457634318273503,-0.636730357945027,-0.6337862659334599,-0.5561710694743581,-0.584269608846042,-0.6293272822776593,-0.6463596252913357,-0.6395410762777739,-0.6785458118689714,0.5236205632847641,0.30737441764992257,-0.6899191948796003,-0.5273469508170878,-0.5281546824934992,-0.6915755541036024,-0.5310168117452776,-0.5318039252541098,-0.6911492588027047,-0.5318030872115865,-0.5325760632230105,-0.18357457223957976,-0.19256054146040022,-0.1896864258406986,-0.1718831094914205,-0.17821645997361893,-0.18107717808849305,0.6260235152958894,0.7464819137343293,0.8083272816433447,0.06450609723185623,0.3835579242107535,-0.6003961495053085,-0.12301583047333374,-0.1257497226393462,-0.6023108428740525,-0.12836073599000172,-0.1310852023512902,-0.6022936794879963,-0.13108238735655933,-0.1337977814496257,0.3841362663357837,-0.5935372748507572,-0.11645907801378569,-0.1191810439844595,-0.5954363024092258,-0.12170766708987087,-0.12442053465062189,-0.5954148814067287,-0.12441773285272358,-0.1271215072776125,-0.6852592040711831,-0.5212369806670654,-0.5220457433900321,0.590397465836479,0.806832100671153,0.9447161309877273,0.6741845418721418,0.7982734157109526,0.3711999795544253,0.9369685593595483,0.5476173033628103,0.3229220355317783,0.3249352704938101,0.3716235082702024,-0.9489615995160094,-0.9471672926177684,-0.9500508890937369,0.6606165632929129,-0.728420793082911,0.9144587637456915,-0.9595146562948076,0.064680763488282,-0.5885021094284164,-0.6468700883287396,0.616607915905014,-0.7042359375598003,0.6032769304924102,0.4968538625352651,-0.9985690826804001,0.5955252732615323,1.0,0.9691890859357354,0.646211625553289,-0.6084896067520631,-0.42063427422434774,0.327226901758013,1.0,-0.14931526758059602,-0.07123932525703244,0.4543238668145082,0.5635069026874987,0.4564624557635948,0.40539194140052237,0.20045347108926523,-0.34375520744569393,-0.0733137110163864,0.2075618762102267,0.1275171569189869,-0.004782323662529672,0.07091169271177525,-0.09992896606059942,0.16216370693418794,0.812683841524584,0.8165272268497092,0.8146502633369388,0.8182855426084853,0.8182855426084853,-0.20984621462654815
Tax_VALUE,0.26533072481184894,-0.20513730426281768,-0.23875519315983584,-0.5353334395013717,-0.053943021160873475,-0.06898867531146231,-0.06898867531146236,-0.06736216105780993,0.28854080251943387,-0.13666009082461472,-0.16013696042407052,0.14285968913994843,0.03547266998849881,0.07308020466170612,0.010855107655725876,-0.0558213886612658,-0.031308532645578445,0.0970291982582069,0.10657425607131331,0.20947777951121463,0.18694871630859852,0.18526736769460073,0.17943633235843975,-0.13446433322274823,0.24246674466952867,0.030519721266169444,0.13533704111510067,0.1362204318722343,0.031979642787410056,0.13618705863101346,0.13706038120634206,0.03300195312972589,0.1370594892997379,0.1379258619872629,0.0550647686115669,0.0577877489561345,0.056605554033398064,0.052315140774177295,0.05389796745845256,0.05508538104276057,0.0707288060648282,-0.21650273271380246,-0.28425129610425387,0.08998044775180457,0.32841433891071187,-0.012704378131920149,0.072460257410767,0.0738227291455948,-0.011284040124083024,0.07405138014914105,0.07540732126737894,-0.01025155247392717,0.0754059311988278,0.07675681000523489,0.32925073479856204,-0.01189779340620075,0.07362003526539984,0.07497203190746456,-0.010485132012137256,0.07519343171176673,0.07653891099086332,-0.00945043895035927,0.07653753180926282,0.0778778102252693,0.030650274219457575,0.13568258219104318,0.13656295971385085,-0.11948977573890665,-0.13164639956059593,-0.26921139538748384,-0.015380986665480873,-0.12927273601670947,-0.028654278406179505,-0.26209255289425887,-0.019569861179780237,-0.07063888485164163,-0.07196529260133264,0.11023078357958536,0.23172009028763374,0.23605755421952088,0.23966698770757608,0.10919011139656373,0.07249691629400491,-0.1467560016720233,0.31778334451106516,0.05990876127787594,0.10218624021930017,0.18657152609819672,-0.24183127370582558,0.18021497474613363,-0.20384423630928625,-0.08479999122227441,0.14318817821634017,-0.09728645005369166,-0.14931526758059602,-0.292656045689211,-0.08576393205598933,0.30688721135997404,0.1706570467742769,0.3166752423454621,-0.14931526758059602,1.0,-0.6109009974879063,0.003694101435031962,-0.31028024094440054,-0.675764243152279,-0.7028263531129133,0.23739897644949956,-0.25384835765700664,0.34237193675569844,-0.351167869247369,0.28891434728074195,0.3505939010560911,-0.35773681693884046,0.42485068620890476,0.2365775732488137,-0.13201351786515308,-0.13665333684030642,-0.12960603850336838,-0.13619535888968343,-0.13619535888968343,-0.4043871249280232
FCF_0_VALUE,-0.07969977266175443,-0.042923710752391854,0.6585263888079247,0.1885472032774373,-0.5155782612898857,-0.5066160247584505,-0.5066160247584506,-0.5095401434376419,-0.732204126524878,0.016218756814907843,0.03761716067474435,-0.6353538312141576,0.006000630231749557,-0.578663923143539,0.3392949630622853,0.5058165940735964,0.3512287634849542,0.15421744248601713,0.13721468346502175,-0.1557701957399694,-0.1730550136463053,-0.028897537809940917,-0.06726699838989987,-0.43030559361043547,-0.24640778343021416,0.3879779376697514,0.4288249670730666,0.42839214724063274,0.3873788642668272,0.42733483190582044,0.4269081437698628,0.38713149282720466,0.42690860004837533,0.42647581272684754,0.5459494817720943,0.5445959632057977,0.5450618226965439,0.5527213358351583,0.5519229069881336,0.5514084597334987,-0.14676790783751675,0.027940869888324598,0.032679803183295705,-0.32335176251647063,-0.2578626456225997,0.37567635690150825,0.4955748949183131,0.4953157586091129,0.37552802697408033,0.4953938621477355,0.4951260068959202,0.3755151587246311,0.49512628912623546,0.49484579783966043,-0.2579811214531702,0.3777553831153367,0.4964449179081125,0.4961586490196483,0.3776106386274609,0.4962880968624416,0.49599324863095334,0.3775872153662429,0.49599355766943876,0.4956864663237978,0.3895910101596639,0.432324995664287,0.4318625391045721,-0.27493186520378426,0.024325675108873526,0.04084005448329137,-0.008139824584644146,0.028103982491927082,0.13565646222875213,0.04781562681062428,-0.5114612303641186,-0.5054810782839184,-0.5049678425494044,-0.5940025758354426,-0.01863122630284177,-0.022281160145136886,-0.02655918600436327,-0.2694799604643013,0.2586932315480046,-0.1249741325315557,-0.12164004805173681,0.2721602517790073,0.15884251274310957,-0.1577304372248423,0.14690813326331256,-0.030808122486526413,0.011557883629100442,-0.014850145945053173,0.07344221799776261,-0.026506440968738016,-0.07123932525703244,0.11324013187862887,-0.08465985808792234,-0.25297469771748243,-0.2046316029830699,-0.4737430872691123,-0.07123932525703244,-0.6109009974879063,1.0,-0.4567099385166927,-0.2867247609911044,0.46318261586450316,0.559824464017432,-0.6734867624802094,0.6660092822956152,-0.625870077110193,0.5104151582899071,-0.7019138709894759,-0.6613287801101205,0.5685941959107158,-0.6835984236025766,-0.6168289220869702,0.018138246654004046,0.024441789070500344,0.01703015225799079,0.022599199722336077,0.022599199722336077,0.5143686087111254
FCF_1_VALUE,-0.35571252238534096,0.013968810762815951,-0.9485014386717159,0.0045899972755143,0.9103475767973187,0.9395625394477675,0.9395625394477676,0.9364736997611915,0.8561228040896234,0.2772498034485805,0.28058352367521366,0.9395005473701966,-0.11331666705654668,0.9585911835412486,-0.7315533502830782,-0.9007623419252939,-0.6866522924628357,-0.1797985176477165,-0.17228202725663683,0.05648213753916251,0.03331341289055628,0.05315162150888501,0.03887148576847778,0.9543238460239993,0.5742083654638862,-0.7974413997148992,-0.9537412566318908,-0.9542987699480918,-0.7987867391290591,-0.9530954630181933,-0.9536497230622979,-0.7997305692544695,-0.9536491868516975,-0.9541818254760731,-0.6294573233547972,-0.6302989536141972,-0.6300060260208735,-0.6317900716057088,-0.6324757054492455,-0.6327330204501944,0.2655136990968781,0.27588665306840593,0.3173147034379607,0.22547730113669895,0.5348322396634658,-0.6643681578422396,-0.8656075671001889,-0.8671713904404772,-0.666445786952669,-0.8685559031069333,-0.8700986973491436,-0.6677886058446512,-0.8700971184460897,-0.8716132068576505,0.5343579421798286,-0.6653210550745058,-0.8633331650809337,-0.8648369630875619,-0.6673957370608308,-0.866291537643731,-0.8677746126367123,-0.668719207536166,-0.8677730937684062,-0.8692300502485827,-0.7979921505694547,-0.956427992241275,-0.9569329367982122,0.7613438841825374,0.2621119319859367,0.36202815166269753,0.19134357530954643,0.25490879052380994,0.01441890880543736,0.3506947122766106,0.9322581669413008,0.9410143835448233,0.9421216316886529,0.9801999716087987,-0.41485130166615725,-0.4165685013453429,-0.4232133515955101,0.6231097760517706,-0.27206743240169595,0.35750756000839307,-0.3880680625200275,0.01300205116701249,-0.19083844458690968,0.012613083672475649,-0.03840830866496709,0.0033331301909551468,-0.005945280183673353,0.18609020930435968,-0.4481672520676416,0.23606530550517912,0.4543238668145082,0.37050205088560245,0.2785125331774172,-0.06445756991802964,-0.015530509676493944,0.6609599446336516,0.4543238668145082,0.003694101435031962,-0.4567099385166927,1.0,0.8697968307171243,0.5349488253589334,0.4369447380699524,0.9250257618703558,-0.9075032147584717,0.7520502269912493,-0.6536588320743272,0.882664412624338,0.7951593094988497,-0.7369425221758068,0.7157443864372391,0.8994075245408829,0.2689433951704608,0.2680648816888736,0.2692143765866596,0.27014572615574844,0.27014572615574844,-0.4412003853593817
FCF_2_VALUE,-0.5024476384213472,0.03320680586063509,-0.8032164824120435,0.1403160022765107,0.7584177094832825,0.8065296892971815,0.8065296892971815,0.8038706376270739,0.5844366108228074,0.3472749003728689,0.3426221526167887,0.755777357233188,-0.3666610035428482,0.8141814408350369,-0.849585728488728,-0.8997835139727818,-0.8070699303341498,-0.32745238985262026,-0.321207872400469,-0.08537054750614531,-0.07070551878988769,-0.14285478939594787,-0.12223567712398926,0.8759414283497688,0.3343570629947696,-0.8874449385447184,-0.8760834906285039,-0.8774885639861189,-0.8883976563877192,-0.8761624960833112,-0.8775558358781058,-0.8891062725792556,-0.8775544413437169,-0.8789227095676398,-0.48263731181148295,-0.48507187492869014,-0.48396350760848805,-0.4870116390709596,-0.48846363367410595,-0.4895467247091527,0.4040986817868497,0.35421612937811614,0.4629237294438942,0.20761021655646383,0.26242139076218857,-0.7980492375405879,-0.7206305042045867,-0.72351461401163,-0.7999204448005286,-0.7241765956585706,-0.7270392656854694,-0.8010443193845151,-0.727036342500032,-0.7298714320066623,0.261053852343122,-0.7992156070930183,-0.7236532033049686,-0.7264703292068448,-0.8010870214633251,-0.7271826141049633,-0.7299784916608191,-0.8021943706391387,-0.7299756361725069,-0.7327441317787445,-0.8883822952823721,-0.880195550080321,-0.8815512117021055,0.6430105826082007,0.323839935567259,0.48544221030569884,0.21797726159804243,0.3128002946867147,-0.09799592458636582,0.4647422288708128,0.9212171070426755,0.808856761595844,0.8111930073944206,0.8336204598332052,-0.5868866300726203,-0.5855443538714468,-0.586953516507151,0.6142406493423641,-0.4694946316919489,0.4627112908701371,-0.544577269231221,0.11643715652623206,-0.3373908723222142,-0.08038385077571222,0.1418283302500594,-0.1496189081929829,0.20876661847150568,0.14425462969538294,-0.5641849785525727,0.21220183506479823,0.5635069026874987,0.5047390007612954,0.25672130044145447,-0.31340717120868816,-0.12341752459871262,0.5635891488780247,0.5635069026874987,-0.31028024094440054,-0.2867247609911044,0.8697968307171243,1.0,0.6151780808335003,0.5094147942059322,0.7103274920165001,-0.6818110172002022,0.515175745040975,-0.42664237744532807,0.6414256216226907,0.5624690341987524,-0.5081526355295773,0.4510656398303216,0.7204482323789935,0.3342455822466722,0.33410756625596055,0.333822075989085,0.33637730154397993,0.33637730154397993,-0.35528543471504814
FCF_3_VALUE,-0.39495877397277995,0.22182658605784328,-0.2814577415127533,0.4335874493702938,0.4523628010658565,0.4933876206664919,0.49338762066649183,0.48490286488970935,0.1655646987860532,0.43025102448857777,0.4530179730394132,0.36861518057462517,-0.11927667694442672,0.4458276554953401,-0.3652214311367022,-0.405800507184514,-0.2959440629143633,-0.07922966176596456,-0.09527134213687115,-0.27138042654374445,-0.3117850435185233,-0.14130238352962696,-0.2023724132106228,0.6003918759068931,0.18592884042999205,-0.4161740658282086,-0.6016362401008668,-0.6020790590111446,-0.4183985477529176,-0.602823073414209,-0.6032544495151456,-0.41931721850886233,-0.6032540037626635,-0.6036704968762708,-0.2276776281960397,-0.23020501597434295,-0.22986189935283607,-0.21893364366709134,-0.2212420004573172,-0.2215718187564185,0.08369089541468996,0.39274701117161176,0.38652974239900245,0.03300441387518943,0.14243293200977739,-0.27795703226436935,-0.4039282644460583,-0.4054802251442096,-0.28028359221700744,-0.40739372746433955,-0.4089304673431269,-0.28146073060261584,-0.4089288770279493,-0.4104508650332681,0.14268384806751822,-0.27599527556448983,-0.3982181025780034,-0.39974582553058224,-0.27830713911763716,-0.40165091004100534,-0.4031637286282868,-0.27947873123925526,-0.40316216292363544,-0.4046605372463156,-0.41411128169140204,-0.5987388052307042,-0.5991645610255465,0.6098076739417102,0.4256211802285536,0.5022519729622975,0.3233031369639424,0.42324766607434194,0.2809630452184213,0.502496820011731,0.4528157494734139,0.4964151526237688,0.49760866186219715,0.37466484236715664,-0.47484107509981194,-0.4794065795294165,-0.4914096721197073,0.3738316961603265,-0.08602776945422627,0.3535039357523904,-0.5637899054722764,0.07119799927429232,-0.09390595441916307,-0.3178154797830424,0.2246788216106477,-0.21138034837735045,0.09563506760189551,0.32905188361592064,-0.4417451508980321,0.36584722688358107,0.4564624557635948,0.546201310363623,0.34958841270800883,-0.25864118976297124,-0.12755827092880975,0.18739721583637534,0.4564624557635948,-0.675764243152279,0.46318261586450316,0.5349488253589334,0.6151780808335003,1.0,0.986245190991166,0.23578066354873728,-0.24597729156305886,0.05793838118234312,-0.007931334341707005,0.16695448683284794,0.07792994911867968,-0.06696512274329172,-0.02519633663611983,0.23406138530406806,0.425633824690024,0.4300633632935629,0.4247052835221282,0.43024695777851346,0.43024695777851346,0.049022444585039314
